"","file","genotype","rep","age","plant","root","order","parentroot","time","bran","apic","x1","y1","z1","x2","y2","z2","diameter1","diameter2","length","blength","orientation","growth","geodesic","magnitude","pathlength"
"23","dense-3-1-12","dense","1",6,1,1,1,0,6,"false","false",544.611267,467.67337,590.551208,544.677770370483,469.205689068933,590.551208,5.905512,5.905512,1.53376152882393,237.754234392269,2.48510432890327,118.110252952596,237.754234392269,37,19
"24","dense-3-1-12","dense","1",6,1,1,1,0,6,"false","false",544.677770370483,469.205689068933,590.551208,545.659573531031,491.82763580514,590.551208,5.905512,5.905512,22.6432420731192,260.397476465389,2.48510432890151,118.110252952596,260.397476465389,36,20
"25","dense-3-1-12","dense","1",6,1,1,1,0,6,"false","false",545.659573531031,491.82763580514,590.551208,546.641376875748,514.449586784812,590.551208,5.905512,5.905512,22.6432463205779,283.040722785967,2.48510432890122,118.110252952596,283.040722785967,35,21
"26","dense-3-1-12","dense","1",6,1,1,1,0,6,"false","false",546.641376875748,514.449586784812,590.551208,547.132281134156,525.760621860398,590.551208,5.905512,5.905512,11.3216828021306,294.362405588097,2.48510432890151,118.110252952596,294.362405588097,34,22
"27","dense-3-1-12","dense","1",6,1,1,1,0,6,"false","false",547.132281134156,525.760621860398,590.551208,547.171875,526.672913,590.551208,5.905512,5.905512,0.913149931615242,295.275555519712,2.48510432890239,118.110252952596,295.275555519712,33,23
"28","dense-3-1-12","dense","1",6,1,1,1,0,6,"false","false",547.171875,526.672913,590.551208,551.893718491226,547.88379334293,590.551208,5.905512,5.905512,21.7301001120046,317.005655631717,12.5502085809058,118.110252952596,317.005655631717,33,23
"29","dense-3-1-12","dense","1",6,1,1,1,0,6,"false","false",551.893718491226,547.88379334293,590.551208,554.353848049134,558.934882557945,590.551208,5.905512,5.905512,11.3216081136875,328.327263745405,12.5502085809059,118.110252952596,328.327263745405,32,24
"30","dense-3-1-12","dense","1",6,1,1,1,0,6,"false","false",554.353848049134,558.934882557945,590.551208,559.274120315335,581.037120060513,590.551208,5.905512,5.905512,22.6432767459446,350.970540491349,12.5502085809058,118.110252952596,350.970540491349,31,25
"31","dense-3-1-12","dense","1",6,1,1,1,0,6,"false","false",559.274120315335,581.037120060513,590.551208,560.004272,584.317017,590.551208,5.905512,5.905512,3.36018532469223,354.330725816041,12.5502085809048,118.110252952596,354.330725816041,30,26
"32","dense-3-1-12","dense","1",7,1,1,1,0,7,"false","false",560.004272,584.317017,590.551208,560.841903499745,592.234254639903,590.551208,5.905512,5.905512,7.96142439366615,362.292150209708,6.03933834206193,118.110231015333,362.292150209708,30,26
"33","dense-3-1-12","dense","1",7,1,1,1,0,7,"false","false",560.841903499745,592.234254639903,590.551208,562.033065961126,603.49304359109,590.551208,5.905512,5.905512,11.3216251773658,373.613775387073,6.03933834206199,118.110231015333,373.613775387073,29,27
"34","dense-3-1-12","dense","1",7,1,1,1,0,7,"false","false",562.033065961126,603.49304359109,590.551208,563.224228422508,614.751832542276,590.551208,5.905512,5.905512,11.3216251773659,384.935400564439,6.03933834206187,118.110231015333,384.935400564439,28,28
"35","dense-3-1-12","dense","1",7,1,1,1,0,7,"false","false",563.224228422508,614.751832542276,590.551208,564.415397266156,626.010681818229,590.551208,5.905512,5.905512,11.3216858388094,396.257086403249,6.03933834206144,118.110231015333,396.257086403249,27,29
"36","dense-3-1-12","dense","1",7,1,1,1,0,7,"false","false",564.415397266156,626.010681818229,590.551208,566.217529,643.044312,590.551208,5.905512,5.905512,17.1286962713301,413.385782674579,6.03933834206157,118.110231015333,413.385782674579,26,30
"37","dense-3-1-12","dense","1",7,1,1,1,0,7,"false","false",566.217529,643.044312,590.551208,567.039239343339,648.4972540031,590.551208,5.905512,5.905512,5.51450672114236,418.900289395721,8.5694927489646,118.110231015333,418.900289395721,26,30
"38","dense-3-1-12","dense","1",7,1,1,1,0,7,"false","false",567.039239343339,648.4972540031,590.551208,568.726264907889,659.692503808351,590.551208,5.905512,5.905512,11.3216462344223,430.221935630143,8.56949274896396,118.110231015333,430.221935630143,25,31
"39","dense-3-1-12","dense","1",7,1,1,1,0,7,"false","false",568.726264907889,659.692503808351,590.551208,572.10030830041,682.082952078231,590.551208,5.905512,5.905512,22.6432405485792,452.865176178723,8.5694927489637,118.110231015333,452.865176178723,24,32
"40","dense-3-1-12","dense","1",7,1,1,1,0,7,"false","false",572.10030830041,682.082952078231,590.551208,573.787333739819,693.278201053031,590.551208,5.905512,5.905512,11.3216453945953,464.186821573318,8.56949274896383,118.110231015333,464.186821573318,23,33
"41","dense-3-1-12","dense","1",7,1,1,1,0,7,"false","false",573.787333739819,693.278201053031,590.551208,575.017273,701.440186,590.551208,5.905512,5.905512,8.25413525805614,472.440956831374,8.56949274896426,118.110231015333,472.440956831374,22,34
"42","dense-3-1-12","dense","1",8,1,1,1,0,8,"false","false",575.017273,701.440186,590.551208,575.578132294771,704.456003987697,590.551208,5.905512,5.905512,3.06752690019971,475.508483731574,10.5350865327031,118.11017296126,475.508483731574,22,34
"43","dense-3-1-12","dense","1",8,1,1,1,0,8,"false","false",575.578132294771,704.456003987697,590.551208,579.718165599911,726.717535583444,590.551208,5.905512,5.905512,22.6432255819727,498.151709313546,10.5350865327035,118.11017296126,498.151709313546,21,35
"44","dense-3-1-12","dense","1",8,1,1,1,0,8,"false","false",579.718165599911,726.717535583444,590.551208,583.858199051376,748.979067966006,590.551208,5.905512,5.905512,22.6432263822781,520.794935695825,10.5350865327033,118.11017296126,520.794935695825,20,36
"45","dense-3-1-12","dense","1",8,1,1,1,0,8,"false","false",583.858199051376,748.979067966006,590.551208,585.814758,759.499756,590.551208,5.905512,5.905512,10.7010746950046,531.496010390829,10.5350865327036,118.11017296126,531.496010390829,19,37
"46","dense-3-1-12","dense","1",8,1,1,1,0,8,"false","false",585.814758,759.499756,590.551208,585.937878472963,760.107919824115,590.551208,5.905512,5.905512,0.620501319761244,532.116511710591,11.4446367533249,118.11017296126,532.116511710591,19,37
"47","dense-3-1-12","dense","1",8,1,1,1,0,8,"false","false",585.937878472963,760.107919824115,590.551208,588.18433254088,771.204466675824,590.551208,5.905512,5.905512,11.3216565886539,543.438168299244,11.4446367533234,118.11017296126,543.438168299244,18,38
"48","dense-3-1-12","dense","1",8,1,1,1,0,8,"false","false",588.18433254088,771.204466675824,590.551208,592.677233422463,793.397524546275,590.551208,5.905512,5.905512,22.6432766174186,566.081444916663,11.4446367533231,118.11017296126,566.081444916663,17,39
"49","dense-3-1-12","dense","1",8,1,1,1,0,8,"false","false",592.677233422463,793.397524546275,590.551208,597.532532,817.380676,590.551208,5.905512,5.905512,24.4696848759715,590.551129792634,11.4446367533232,118.11017296126,590.551129792634,16,40
"50","dense-3-1-12","dense","1",9,1,1,1,0,9,"false","false",597.532532,817.380676,590.551208,598.19005526074,826.853149537214,590.551208,5.905512,5.905512,9.49526680781691,600.046396600451,3.97076588575682,118.11017008851,600.046396600451,16,40
"51","dense-3-1-12","dense","1",9,1,1,1,0,9,"false","false",598.19005526074,826.853149537214,590.551208,598.974052507118,838.147644520112,590.551208,5.905512,5.905512,11.3216725178322,611.368069118284,3.97076588575627,118.11017008851,611.368069118284,15,41
"52","dense-3-1-12","dense","1",9,1,1,1,0,9,"false","false",598.974052507118,838.147644520112,590.551208,599.758041325585,849.442018088025,590.551208,5.905512,5.905512,11.3215508106914,622.689619928975,3.97076588575673,118.11017008851,622.689619928975,14,42
"53","dense-3-1-12","dense","1",9,1,1,1,0,9,"false","false",599.758041325585,849.442018088025,590.551208,600.54203428413,860.736451299145,590.551208,5.905512,5.905512,11.3216105974149,634.01123052639,3.97076588575663,118.11017008851,634.01123052639,13,43
"54","dense-3-1-12","dense","1",9,1,1,1,0,9,"false","false",600.54203428413,860.736451299145,590.551208,601.326031530509,872.030946282043,590.551208,5.905512,5.905512,11.321672517832,645.332903044222,3.97076588575627,118.11017008851,645.332903044222,12,44
"55","dense-3-1-12","dense","1",9,1,1,1,0,9,"false","false",601.326031530509,872.030946282043,590.551208,601.621948,876.294006,590.551208,5.905512,5.905512,4.27331776442874,649.606220808651,3.970765885757,118.11017008851,649.606220808651,11,45
"56","dense-3-1-12","dense","1",9,1,1,1,0,9,"false","false",601.621948,876.294006,590.551208,600.566992373091,883.262883506195,590.551208,5.905512,5.905512,7.04827532599965,656.65449613465,8.60813406133249,118.11017008851,656.65449613465,11,45
